time,utc_time,current_raw,voltage,flux,temp,das_temp,gal_in,gal_out,current_cal,power,in_rate,out_rate,power_to_flowrate,pump_voltage,vdrop,pump_power,power_loss,Timestamp,W/m^2 Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,Wind Direction,m/s Wind Speed,m/s Gust Speed,C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,X-axis Level (deg),Y-axis Level (deg),mm/h Max Precip Rate,C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,C Logger Temperature
2019-07-09 05:30:00+00:00,7/9/2019 5:30,0.585,0.8009999999999999,1.2,22.06,21.06,39096.0,31612.0,-0.0030000000000003357,-0.0024030000000002686,0.0,0.0,-inf,0.8054950500000004,-0.0044950500000005035,-0.0024164851500002717,1.3485150000003016e-05,7/9/2019 0:30,0,0.0,0,0,59,0.35,0.7,22.7,2.6,97.06,-0.3,0.9,0.0,22.4,0.0,100,6694,97.05,21.6
2019-07-09 05:45:00+00:00,7/9/2019 5:45,0.72,0.0,0.8,22.5,21.25,39096.0,31612.0,0.21999999999999997,0.0,0.0,0.0,,-0.32963699999999996,0.32963699999999996,-0.07252013999999998,0.07252013999999998,7/9/2019 0:45,0,0.0,0,0,93,0.39,1.08,23.0,2.68,97.04,-0.3,0.9,0.0,22.4,0.0,100,6692,97.04,21.7
2019-07-09 06:00:00+00:00,7/9/2019 6:00,0.585,0.0,0.8,22.06,21.25,39096.0,31612.0,-0.0030000000000003357,-0.0,0.0,0.0,,0.0044950500000005035,-0.0044950500000005035,-1.348515000000302e-05,1.348515000000302e-05,7/9/2019 1:00,0,0.0,0,0,61,0.59,0.84,22.6,2.7,97.04,-0.3,0.9,0.0,22.5,0.0,100,6688,97.03,21.8
2019-07-09 06:15:00+00:00,7/9/2019 6:15,0.585,0.0,0.4,22.12,21.18,39096.0,31612.0,0.009000000000000119,0.0,0.0,0.0,,-0.013485150000000178,0.013485150000000178,-0.00012136635000000321,0.00012136635000000321,7/9/2019 1:15,0,0.0,0,0,55,0.42,0.72,22.8,2.7,97.03,-0.3,0.9,0.0,22.5,0.0,100,6689,97.02,21.8
2019-07-09 06:30:00+00:00,7/9/2019 6:30,0.54,0.0,0.4,22.0,21.06,39096.0,31612.0,-0.06000000000000005,-0.0,0.0,0.0,,0.08990100000000008,-0.08990100000000008,-0.0053940600000000095,0.0053940600000000095,7/9/2019 1:30,0,0.0,0,0,55,0.68,0.93,22.6,2.69,97.02,-0.3,0.9,0.0,22.4,0.0,100,6690,97.01,21.7
2019-07-09 06:45:00+00:00,7/9/2019 6:45,0.54,0.0,0.4,21.87,21.06,39096.0,31612.0,-0.08599999999999985,-0.0,0.0,0.0,,0.12885809999999978,-0.12885809999999978,-0.011081796599999963,0.011081796599999963,7/9/2019 1:45,0,0.0,0,0,50,0.47,0.95,22.8,2.69,97.0,-0.3,0.9,0.0,22.4,0.0,100,6688,97.0,21.7
2019-07-09 07:00:00+00:00,7/9/2019 7:00,0.585,0.0,0.8,21.87,21.06,39096.0,31612.0,-0.040999999999999925,-0.0,0.0,0.0,,0.06143234999999989,-0.06143234999999989,-0.002518726349999991,0.002518726349999991,7/9/2019 2:00,0,0.0,0,0,54,0.69,0.94,22.4,2.68,97.0,-0.3,0.9,0.0,22.4,0.0,100,6689,96.99,21.7
2019-07-09 07:15:00+00:00,7/9/2019 7:15,0.585,0.0,0.8,22.25,21.12,39096.0,31612.0,0.03499999999999992,0.0,0.0,0.0,,-0.052442249999999885,0.052442249999999885,-0.0018354787499999918,0.0018354787499999918,7/9/2019 2:15,0,0.0,0,0,51,0.65,0.91,22.4,2.7,97.0,-0.3,0.9,0.0,22.3,0.0,100,6687,96.99,21.7
2019-07-09 07:30:00+00:00,7/9/2019 7:30,0.54,0.0,1.2,21.87,21.06,39096.0,31612.0,-0.08599999999999985,-0.0,0.0,0.0,,0.12885809999999978,-0.12885809999999978,-0.011081796599999963,0.011081796599999963,7/9/2019 2:30,0,0.0,0,0,49,0.77,1.16,22.5,2.71,97.0,-0.3,0.9,0.0,22.3,0.0,100,6688,96.99,21.7
2019-07-09 07:45:00+00:00,7/9/2019 7:45,0.585,0.0,0.8,22.12,21.0,39096.0,31612.0,0.009000000000000119,0.0,0.0,0.0,,-0.013485150000000178,0.013485150000000178,-0.00012136635000000321,0.00012136635000000321,7/9/2019 2:45,0,0.0,0,0,51,0.95,1.33,22.5,2.72,96.99,-0.3,0.9,0.0,22.2,0.0,100,6686,96.98,21.7
2019-07-09 08:00:00+00:00,7/9/2019 8:00,0.585,0.0,1.2,22.0,20.93,39096.0,31612.0,-0.015000000000000124,-0.0,0.0,0.0,,0.022475250000000186,-0.022475250000000186,-0.0003371287500000056,0.0003371287500000056,7/9/2019 3:00,0,0.0,0,0,28,0.99,1.57,22.5,2.72,96.98,-0.3,0.9,0.0,22.2,0.0,100,6685,96.97,21.8
2019-07-09 08:15:00+00:00,7/9/2019 8:15,0.72,0.8009999999999999,1.2,22.25,21.0,39096.0,31612.0,0.16999999999999993,0.13616999999999993,0.0,0.0,inf,0.5462805,0.25471949999999993,0.09286768499999995,0.04330231499999998,7/9/2019 3:15,0,0.0,0,0,48,1.08,1.57,22.6,2.73,96.98,-0.3,0.9,0.0,22.2,0.0,100,6688,96.97,21.8
2019-07-09 08:30:00+00:00,7/9/2019 8:30,0.54,0.8009999999999999,0.8,22.25,21.06,39096.0,31612.0,-0.010000000000000009,-0.008010000000000007,0.0,0.0,-inf,0.8159835,-0.014983500000000014,-0.008159835000000008,0.00014983500000000094,7/9/2019 3:30,0,0.0,0,0,51,0.96,1.53,22.7,2.76,96.97,-0.3,0.9,0.0,22.3,,100,6688,96.96,21.9
2019-07-09 08:45:00+00:00,7/9/2019 8:45,0.585,0.8009999999999999,0.8,22.0,20.93,39096.0,31612.0,-0.015000000000000124,-0.012015000000000099,0.0,0.0,-inf,0.8234752500000001,-0.022475250000000186,-0.012352128750000104,0.0003371287500000056,7/9/2019 3:45,0,0.0,0,0,36,0.83,1.25,22.6,2.73,96.97,-0.3,0.9,0.0,22.3,,100,6687,96.96,21.8
2019-07-09 09:00:00+00:00,7/9/2019 9:00,0.585,0.0,0.8,21.68,20.87,39096.0,31612.0,-0.07900000000000018,-0.0,0.0,0.0,,0.11836965000000027,-0.11836965000000027,-0.009351202350000042,0.009351202350000042,7/9/2019 4:00,0,0.0,0,0,31,0.74,1.2,22.4,2.7,96.96,-0.3,0.9,0.0,22.2,,100,6685,96.95,21.7
2019-07-09 09:15:00+00:00,7/9/2019 9:15,0.585,0.0,1.2,21.75,20.68,39096.0,31612.0,-0.06500000000000006,-0.0,0.0,0.0,,0.0973927500000001,-0.0973927500000001,-0.006330528750000012,0.006330528750000012,7/9/2019 4:15,0,0.0,0,0,25,1.11,1.78,22.3,2.69,96.96,-0.3,0.9,0.0,22.1,0.0,100,6683,96.94,21.6
2019-07-09 09:30:00+00:00,7/9/2019 9:30,0.585,0.0,0.8,22.0,20.81,39096.0,31612.0,-0.015000000000000124,-0.0,0.0,0.0,,0.022475250000000186,-0.022475250000000186,-0.0003371287500000056,0.0003371287500000056,7/9/2019 4:30,0,0.0,0,0,21,1.44,2.44,22.6,2.74,96.94,-0.3,0.9,0.0,22.1,0.0,100,6682,96.93,21.7
2019-07-09 09:45:00+00:00,7/9/2019 9:45,0.585,0.0,1.2,21.31,20.62,39096.0,31612.0,-0.15300000000000036,-0.0,0.0,0.0,,0.22924755000000055,-0.22924755000000055,-0.035074875150000163,0.035074875150000163,7/9/2019 4:45,0,0.0,0,0,22,1.18,2.17,22.3,2.69,96.94,-0.3,0.9,0.0,22.1,0.0,100,6685,96.93,21.6
2019-07-09 10:00:00+00:00,7/9/2019 10:00,0.585,0.0,0.8,21.31,20.56,39096.0,31612.0,-0.15300000000000036,-0.0,0.0,0.0,,0.22924755000000055,-0.22924755000000055,-0.035074875150000163,0.035074875150000163,7/9/2019 5:00,0,0.0,0,0,28,1.24,1.85,22.3,2.69,96.95,-0.3,0.9,0.0,22.0,0.0,100,6681,96.94,21.6
2019-07-09 10:15:00+00:00,7/9/2019 10:15,0.72,0.0,0.8,22.18,20.62,39096.0,31612.0,0.15599999999999992,0.0,0.0,0.0,,-0.23374259999999988,0.23374259999999988,-0.03646384559999996,0.03646384559999996,7/9/2019 5:15,0,0.0,0,0,38,1.26,1.79,22.6,2.72,96.95,-0.3,0.9,0.0,22.0,0.0,100,6681,96.94,21.5
2019-07-09 10:30:00+00:00,7/9/2019 10:30,0.585,0.0,0.8,21.93,20.68,39096.0,31612.0,-0.029000000000000137,-0.0,0.0,0.0,,0.04345215000000021,-0.04345215000000021,-0.0012601123500000121,0.0012601123500000121,7/9/2019 5:30,0,0.0,0,0,52,1.07,1.49,22.5,2.73,96.95,-0.3,0.9,0.0,22.1,0.0,100,6680,96.94,21.5
2019-07-09 10:45:00+00:00,7/9/2019 10:45,0.585,0.0,0.8,22.0,20.62,39096.0,31612.0,-0.015000000000000124,-0.0,0.0,0.0,,0.022475250000000186,-0.022475250000000186,-0.0003371287500000056,0.0003371287500000056,7/9/2019 5:45,0,0.0,0,0,40,0.36,1.01,22.4,2.7,96.97,-0.3,0.9,0.0,22.1,0.0,100,6678,96.96,21.4
2019-07-09 11:00:00+00:00,7/9/2019 11:00,0.72,11.214,0.8,22.06,20.5,39096.0,31612.0,0.13199999999999967,1.4802479999999965,0.0,0.0,inf,11.016217800000002,0.19778219999999952,1.4541407495999965,0.02610725039999995,7/9/2019 6:00,0,0.0,0,0,65,0.74,1.14,22.2,2.65,97.0,-0.4,0.9,0.0,21.9,0.0,100,6680,96.98,21.3
2019-07-09 11:15:00+00:00,7/9/2019 11:15,0.72,16.820999999999998,1.2,22.12,20.5,39096.0,31614.0,0.14400000000000013,2.4222240000000017,0.0,1.0,inf,16.6052376,0.21576240000000022,2.391154214400002,0.031069785599999733,7/9/2019 6:15,0,0.0,0,0,76,0.66,1.1,22.5,2.68,97.01,-0.3,0.9,0.0,22.0,0.0,100,6677,96.99,21.3
2019-07-09 11:30:00+00:00,7/9/2019 11:30,0.72,156.195,12.8,22.12,20.75,39096.0,31634.0,0.14400000000000013,22.49208000000002,0.0,2.0,inf,155.9792376,0.21576240000000022,22.46101021440002,0.031069785599999733,7/9/2019 6:30,7,0.0,0,0,80,0.55,0.89,22.8,2.71,97.01,-0.3,0.9,0.0,22.1,0.0,100,6677,97.0,21.3
2019-07-09 11:45:00+00:00,7/9/2019 11:45,0.585,162.60299999999998,29.6,22.68,20.75,39096.0,31660.0,0.12099999999999989,19.67496299999998,0.0,1.0,inf,162.42169965,0.18130034999999983,19.65302565764998,0.021937342350000222,7/9/2019 6:45,23,0.0,0,0,68,0.71,1.18,22.5,2.69,97.03,-0.3,0.9,0.0,22.2,0.0,100,6677,97.02,21.4
2019-07-09 12:00:00+00:00,7/9/2019 12:00,0.495,165.80700000000002,43.6,22.06,20.93,39096.0,31686.0,-0.0930000000000003,-15.420051000000052,0.0,2.0,-inf,165.94634655000002,-0.13934655000000046,-15.433010229150051,0.012959229149998919,7/9/2019 7:00,41,0.0,0,0,49,0.62,0.88,22.3,2.69,97.05,-0.3,0.9,0.0,22.4,,100,6678,97.03,21.5
2019-07-09 12:15:00+00:00,7/9/2019 12:15,0.54,165.80700000000002,50.0,22.68,21.31,39096.0,31722.0,0.07599999999999996,12.601331999999994,0.0,0.0,inf,165.6931254,0.11387459999999994,12.592677530399994,0.008654469599999715,7/9/2019 7:15,49,0.0,0,0,43,0.74,1.07,22.5,2.72,97.06,-0.3,0.9,0.0,22.4,,100,6676,97.04,21.7
2019-07-09 12:30:00+00:00,7/9/2019 12:30,0.585,167.40900000000002,74.0,23.06,21.75,39096.0,31723.0,0.19699999999999968,32.97957299999995,0.0,0.0,inf,167.11382505000003,0.29517494999999955,32.92142353484995,0.0581494651500023,7/9/2019 7:30,68,0.0,0,0,48,0.73,1.1,22.8,2.77,97.06,-0.3,0.9,0.0,22.7,0.0,100,6676,97.05,21.9
2019-07-09 12:45:00+00:00,7/9/2019 12:45,0.45,169.011,85.6,23.43,22.06,39096.0,31723.0,0.13599999999999995,22.98549599999999,0.0,0.0,inf,168.8072244,0.20377559999999995,22.95778251839999,0.027713481599999312,7/9/2019 7:45,81,0.017,0,0,44,0.56,0.76,22.9,2.78,97.08,-0.3,0.9,1.0,23.1,0.0,100,6679,97.06,22.2
2019-07-09 13:00:00+00:00,7/9/2019 13:00,1.53,146.583,125.2,24.37,22.56,39102.0,31723.0,1.4040000000000001,205.802532,3.0,0.0,68.60084400000001,144.4793166,2.1036834000000004,202.84896050640003,2.9535714935999806,7/9/2019 8:00,112,0.0,0,0,28,0.29,0.65,23.1,2.82,97.09,-0.3,0.9,0.0,23.4,,100,6680,97.07,22.6
2019-07-09 13:15:00+00:00,7/9/2019 13:15,1.8,151.389,170.8,25.0,23.31,39156.0,31729.0,1.8,272.5002,4.0,1.0,68.12505,148.69197,2.6970300000000003,267.645546,4.854653999999982,7/9/2019 8:15,157,0.0,0,0,54,0.36,0.73,23.5,2.88,97.1,-0.3,0.9,0.0,24.0,0.0,100,6682,97.06,23.1
2019-07-09 13:30:00+00:00,7/9/2019 13:30,2.43,148.986,259.2,25.75,24.06,39230.0,31746.0,2.58,384.38388,6.0,2.0,64.06398,145.12025699999998,3.865743,374.41026306,9.97361694,7/9/2019 8:30,229,0.0,0,0,252,0.28,0.75,23.7,2.91,97.08,-0.3,0.9,0.0,24.9,0.0,100,6685,97.06,23.7
2019-07-09 13:45:00+00:00,7/9/2019 13:45,2.7,151.389,308.0,26.5,25.12,39323.0,31762.0,3.0,454.16700000000003,7.0,1.0,64.881,146.89395000000002,4.49505,440.68185000000005,13.485149999999976,7/9/2019 8:45,310,0.0,0,0,320,0.32,0.93,24.3,3.02,97.07,-0.3,0.9,0.0,26.3,0.0,100,6693,97.05,24.8
2019-07-09 14:00:00+00:00,7/9/2019 14:00,2.7,148.986,324.4,26.87,26.0,39427.0,31792.0,3.0740000000000003,457.98296400000004,7.0,4.0,65.42613771428572,144.38007209999998,4.605927900000001,443.82434163539995,14.158622364600092,7/9/2019 9:00,366,0.0,0,0,283,0.34,0.85,24.7,3.02,97.05,-0.3,0.9,0.0,27.8,0.0,100,6704,97.04,26.3
2019-07-09 14:15:00+00:00,7/9/2019 14:15,2.745,148.986,337.2,26.43,26.06,39527.0,31847.0,3.031,451.576566,6.0,5.0,75.262761,144.44450114999998,4.541498850000001,437.81128298564994,13.765283014350075,7/9/2019 9:15,350,0.0,0,0,280,0.52,1.04,25.1,3.0,97.06,-0.3,0.9,0.0,28.5,0.0,100,6709,97.05,27.3
2019-07-09 14:30:00+00:00,7/9/2019 14:30,,,,,,39643.0,,,,7.7777777777810115,,,,,,,7/9/2019 9:30,449,0.0,0,0,279,0.74,1.57,25.3,3.12,97.07,-0.3,1.0,0.0,29.1,0.0,100,6715,97.06,28.1
2019-07-09 14:45:00+00:00,7/9/2019 14:45,,,,,,39759.666666666664,,,,7.777777777773736,,,,,,,7/9/2019 9:45,441,0.0,0,0,284,0.82,1.54,25.2,3.05,97.08,-0.3,1.0,0.0,29.3,0.0,100,6720,97.07,28.6
2019-07-09 15:00:00+00:00,7/9/2019 15:00,3.24,143.379,396.4,27.56,27.43,39877.0,31954.0,3.752,537.958008,7.0,3.0,76.85114399999999,137.7571908,5.6218091999999995,516.8649798815999,21.09302811840007,7/9/2019 10:00,460,0.0,0,0,274,0.44,1.17,25.7,3.14,97.08,-0.3,1.0,0.0,29.6,0.0,100,6726,97.08,29.1
2019-07-09 15:15:00+00:00,7/9/2019 15:15,3.285,146.583,420.4,27.87,27.87,39990.0,31993.0,3.8590000000000004,565.663797,8.0,4.0,70.707974625,140.80086735,5.782132650000001,543.3505471036501,22.31324989634993,7/9/2019 10:15,420,0.0,0,0,274,0.42,0.91,25.5,3.16,97.1,-0.4,1.0,0.0,29.8,0.0,100,6731,97.11,29.6
2019-07-09 15:30:00+00:00,7/9/2019 15:30,6.93,141.77700000000002,726.0,28.37,28.75,40134.0,32058.0,7.604,1078.072308,11.0,4.0,98.00657345454546,130.38354660000002,11.3934534,991.4364883464001,86.63581965359992,7/9/2019 10:30,755,0.0,0,0,260,0.53,1.46,26.2,3.2,97.13,-0.4,1.0,0.0,30.6,0.0,100,6739,97.13,30.3
2019-07-09 15:45:00+00:00,7/9/2019 15:45,5.76,141.77700000000002,728.8,27.81,29.62,40290.0,32121.0,6.321999999999999,896.3141939999999,10.0,4.0,89.6314194,132.3044313,9.4725687,836.4286146786,59.88557932139997,7/9/2019 10:45,863,0.0,0,0,284,0.8,2.01,26.8,3.13,97.14,-0.4,1.0,0.0,32.3,0.0,100,6752,97.12,32.0
2019-07-09 16:00:00+00:00,7/9/2019 16:00,2.79,141.77700000000002,383.2,27.68,29.37,40426.0,32188.0,3.326,471.55030200000004,7.0,5.0,67.36432885714287,136.7934879,4.9835121000000004,454.9751407554,16.575161244600054,7/9/2019 11:00,614,0.0,0,0,287,0.82,2.16,26.9,3.05,97.13,-0.4,1.0,0.0,32.4,1.0,100,6755,97.11,32.6
2019-07-09 16:15:00+00:00,7/9/2019 16:15,3.915,143.379,505.2,28.31,29.0,40560.0,32248.0,4.577,656.245683,8.0,3.0,82.030710375,136.52105204999998,6.857947950000001,624.8568552328499,31.388827767150133,7/9/2019 11:15,610,0.0,0,0,288,0.71,1.62,26.8,2.93,97.11,-0.4,1.0,0.0,32.0,1.0,100,6758,97.1,32.3
2019-07-09 16:30:00+00:00,7/9/2019 16:30,6.75,139.374,727.2,28.93,29.43,40712.0,32306.0,7.536,1050.3224639999999,11.0,4.0,95.48386036363635,128.08243439999998,11.2915656,965.2292256383998,85.09323836160002,7/9/2019 11:30,830,0.0,0,0,250,0.67,1.37,26.8,2.98,97.11,-0.4,1.0,0.0,31.8,1.0,100,6761,97.1,32.4
2019-07-09 16:45:00+00:00,7/9/2019 16:45,4.005,138.57299999999998,520.0,28.31,30.0,40859.0,32373.0,4.667,646.7201909999999,8.0,4.0,80.84002387499999,131.58020054999997,6.99279945,614.0847959668498,32.635395033150076,7/9/2019 11:45,757,0.0,0,0,307,1.24,2.6,27.4,3.11,97.09,-0.3,1.0,0.0,32.1,1.0,100,6765,97.09,32.9
2019-07-09 17:00:00+00:00,7/9/2019 17:00,7.83,142.578,724.8,28.93,30.12,41008.0,32446.0,8.616,1228.4520479999999,11.0,4.0,111.6774589090909,129.6682164,12.9097836,1117.2213525024,111.23069549759998,7/9/2019 12:00,846,0.0,0,0,289,1.26,2.94,27.3,3.02,97.1,-0.4,0.9,0.0,31.9,1.0,100,6774,97.1,32.6
2019-07-09 17:15:00+00:00,7/9/2019 17:15,7.965,141.77700000000002,725.2,30.93,30.87,41176.0,32504.0,9.151,1297.401327,11.0,3.0,117.94557518181819,128.06559915000003,13.71140085,1171.9282978216502,125.47302917834986,7/9/2019 12:15,1118,0.0,0,0,302,1.64,3.38,28.0,3.1,97.09,-0.4,1.0,0.0,32.3,1.0,100,6780,97.09,33.1
2019-07-09 17:30:00+00:00,7/9/2019 17:30,1.71,138.57299999999998,266.4,28.06,30.87,41317.0,32562.0,2.3219999999999996,321.7665059999999,6.0,4.0,53.62775099999998,135.09383129999998,3.4791687,313.6878762785999,8.078629721399977,7/9/2019 12:30,700,0.0,0,0,301,1.13,2.43,27.8,3.11,97.07,-0.4,1.0,0.0,32.7,1.0,100,6777,97.06,33.8
2019-07-09 17:45:00+00:00,7/9/2019 17:45,1.125,147.384,164.8,26.87,29.06,41372.0,32610.0,1.499,220.928616,3.0,3.0,73.642872,145.13797334999998,2.24602665,217.56182205164998,3.366793948350022,7/9/2019 12:45,157,0.545,0,0,313,0.63,1.43,27.3,3.12,97.07,-0.4,1.0,8.2,31.3,1.0,100,6767,97.05,32.4
2019-07-09 18:00:00+00:00,7/9/2019 18:00,2.205,148.185,266.8,26.0,27.56,41439.0,32689.0,2.4050000000000002,356.38492500000007,6.0,6.0,59.39748750000001,144.58146825,3.6035317500000006,347.71843114125005,8.666493858750016,7/9/2019 13:00,197,0.221,0,0,306,1.01,1.93,25.8,3.12,97.05,-0.3,1.0,4.1,29.5,0.0,100,6759,97.05,29.9
2019-07-09 18:15:00+00:00,7/9/2019 18:15,0.81,143.379,98.0,26.31,27.5,41523.0,32751.0,1.0719999999999998,153.70228799999995,2.0,1.0,76.85114399999998,141.7727688,1.6062311999999999,151.98040815359997,1.721879846399986,7/9/2019 13:15,234,0.0,0,0,300,0.77,1.88,25.5,3.16,97.04,-0.4,0.9,0.0,28.2,0.0,100,6756,97.03,28.4
2019-07-09 18:30:00+00:00,7/9/2019 18:30,0.225,170.613,104.8,24.62,26.68,41530.0,32782.0,0.1490000000000002,25.421337000000033,0.0,4.0,inf,170.38974585,0.2232541500000003,25.38807213165003,0.03326486835000253,7/9/2019 13:30,73,7.617000000000001,0,0,346,0.78,1.44,25.2,3.09,97.03,-0.4,1.0,111.2,27.3,0.0,100,6751,97.01,27.4
2019-07-09 18:45:00+00:00,7/9/2019 18:45,3.015,151.389,326.8,25.18,25.5,41596.0,32822.0,3.051,461.88783900000004,7.0,3.0,65.98397700000001,146.81753415,4.57146585,447.94029669165,13.947542308350023,7/9/2019 13:45,254,0.47700000000000004,0,0,313,1.07,2.52,23.9,2.96,97.01,-0.3,0.9,15.3,26.0,0.0,100,6748,97.0,26.2
2019-07-09 19:00:00+00:00,7/9/2019 19:00,4.365,148.185,520.8,26.75,26.81,41718.0,32857.0,4.715,698.692275,9.0,2.0,77.632475,141.12027975,7.06472025,665.38211902125,33.310155978750004,7/9/2019 14:00,485,0.0,0,0,319,1.01,2.35,24.0,2.98,96.98,-0.3,0.9,0.0,25.8,,100,6752,96.97,25.9
2019-07-09 19:15:00+00:00,7/9/2019 19:15,2.34,148.986,281.6,26.56,27.68,41827.0,32892.0,2.6519999999999997,395.1108719999999,6.0,3.0,65.85181199999998,145.0123758,3.9736241999999997,384.57282062159993,10.538051378399985,7/9/2019 14:15,383,0.0,0,0,335,0.8,2.2,24.3,3.03,96.96,-0.3,0.9,0.0,26.1,0.0,100,6754,96.95,26.1
2019-07-09 19:30:00+00:00,7/9/2019 19:30,1.935,147.384,228.0,25.87,27.75,41913.0,32932.0,2.1090000000000004,310.83285600000005,5.0,2.0,62.16657120000001,144.22397984999998,3.1600201500000007,304.16837350365,6.664482496350047,7/9/2019 14:30,260,0.0,0,0,334,0.75,1.6,24.5,3.08,96.94,-0.3,0.9,0.0,26.2,,100,6748,96.93,26.1
2019-07-09 19:45:00+00:00,7/9/2019 19:45,1.26,146.583,141.6,25.37,26.68,41983.0,32970.0,1.3340000000000003,195.54172200000005,4.0,2.0,48.88543050000001,144.5842011,1.9987989000000006,192.87532426740003,2.666397732600018,7/9/2019 14:45,192,0.034,1,20,311,0.95,1.91,24.4,3.06,96.92,-0.3,0.9,2.0,26.0,,100,6748,96.9,25.9
2019-07-09 20:00:00+00:00,7/9/2019 20:00,1.44,148.185,150.0,25.18,25.62,42025.0,33008.0,1.476,218.72106,4.0,2.0,54.680265,145.9734354,2.2115646,215.4567906504,3.2642693495999993,7/9/2019 15:00,120,0.0,0,0,280,0.5,1.78,24.1,3.01,96.92,-0.3,0.9,0.0,25.5,,100,6745,96.91,25.4
2019-07-09 20:15:00+00:00,7/9/2019 20:15,1.35,146.583,144.4,25.12,25.87,42083.0,33041.0,1.3740000000000003,201.40504200000004,4.0,2.0,50.35126050000001,144.5242671,2.0587329000000008,198.57634299540004,2.828699004599997,7/9/2019 15:15,156,0.068,0,0,301,0.46,0.87,24.1,2.99,96.92,-0.3,0.9,3.1,25.3,0.0,100,6739,96.9,25.2
2019-07-09 20:30:00+00:00,7/9/2019 20:30,0.45,156.195,38.8,24.68,25.56,42099.0,33080.0,0.38599999999999995,60.29126999999999,0.0,3.0,inf,155.6166369,0.5783630999999999,60.0680218434,0.2232481565999933,7/9/2019 15:30,69,0.187,2,22,290,0.22,0.59,24.0,2.99,96.92,-0.4,0.9,2.0,25.0,0.0,100,6739,96.9,25.0
2019-07-09 20:45:00+00:00,7/9/2019 20:45,0.315,151.389,12.4,23.93,24.81,42102.0,33120.0,0.10099999999999992,15.290288999999989,0.0,2.0,inf,151.23766665000002,0.1513333499999999,15.27500433164999,0.015284668349998753,7/9/2019 15:45,30,0.35700000000000004,0,0,201,0.25,0.71,23.8,2.94,96.92,-0.4,0.9,5.1,24.6,,100,6737,96.9,24.5
2019-07-09 21:00:00+00:00,7/9/2019 21:00,,,,,,42102.0,,,,0.0,,,,,,,7/9/2019 16:00,12,3.077,0,0,318,0.44,1.32,23.7,2.93,96.91,-0.4,0.9,34.7,24.2,0.0,100,6734,96.9,24.1
2019-07-09 21:15:00+00:00,7/9/2019 21:15,,,,,,42102.0,,,,0.0,,,,,,,7/9/2019 16:15,11,9.638,0,0,189,0.47,1.31,23.3,2.87,96.93,-0.2,0.8,65.3,23.8,0.0,100,6733,96.93,23.7
2019-07-09 21:30:00+00:00,7/9/2019 21:30,0.495,146.583,5.2,23.25,23.31,42102.0,33254.0,0.14499999999999996,21.254534999999994,0.0,3.0,inf,146.36573925,0.21726074999999995,21.22303219124999,0.031502808750001776,7/9/2019 16:30,7,0.664,1,10,218,0.4,1.56,23.3,2.86,96.95,-0.3,0.9,5.1,23.5,,100,6729,96.94,23.4
2019-07-09 21:45:00+00:00,7/9/2019 21:45,0.495,144.18,5.2,22.93,23.12,42103.0,33301.0,0.0809999999999999,11.678579999999988,0.0,3.0,inf,144.05863365000002,0.12136634999999986,11.668749325649987,0.009830674350000734,7/9/2019 16:45,4,0.6809999999999999,2,10,146,0.4,1.01,23.2,2.84,96.98,-0.3,1.0,7.1,23.5,,100,6727,96.97,23.4
2019-07-09 22:00:00+00:00,7/9/2019 22:00,0.495,146.583,5.6,22.81,22.93,42103.0,33334.0,0.05699999999999972,8.355230999999959,0.0,2.0,inf,146.49759405,0.08540594999999958,8.350362860849959,0.0048681391500000615,7/9/2019 17:00,4,1.749,1,10,147,0.64,2.33,22.8,2.77,97.01,-0.3,1.0,14.3,23.2,0.0,100,6728,97.0,23.1
2019-07-09 22:15:00+00:00,7/9/2019 22:15,0.54,143.379,5.2,22.62,22.62,42103.0,33360.0,0.06400000000000022,9.17625600000003,0.0,2.0,inf,143.2831056,0.09589440000000034,9.170118758400031,0.006137241599999399,7/9/2019 17:15,3,2.9739999999999998,0,0,160,0.69,1.71,22.7,2.76,97.01,-0.4,0.9,37.7,23.0,,100,6725,97.0,22.9
2019-07-09 22:30:00+00:00,7/9/2019 22:30,0.54,132.966,0.8,22.81,22.62,42103.0,33389.0,0.10199999999999976,13.562531999999969,0.0,2.0,inf,132.8131683,0.15283169999999965,13.546943166599968,0.015588833400000723,7/9/2019 17:30,3,0.7490000000000001,0,0,134,0.35,1.72,22.7,2.75,97.0,-0.3,0.9,6.1,22.8,0.0,100,6722,97.0,22.7
2019-07-09 22:45:00+00:00,7/9/2019 22:45,0.54,19.224,1.2,22.5,22.37,42103.0,33414.0,0.040000000000000036,0.7689600000000006,0.0,0.0,inf,19.164066000000002,0.05993400000000006,0.7665626400000007,0.002397359999999904,7/9/2019 17:45,2,0.8,0,0,185,0.67,1.9,22.7,2.76,97.02,-0.3,0.9,5.1,22.8,,100,6723,97.01,22.7
2019-07-09 23:00:00+00:00,7/9/2019 23:00,0.495,20.025,2.4,22.43,22.25,42103.0,33414.0,-0.019000000000000128,-0.38047500000000256,0.0,0.0,-inf,20.05346865,-0.028468650000000192,-0.38101590435000254,0.0005409043499999822,7/9/2019 18:00,3,0.715,0,0,227,0.44,1.11,22.6,2.73,97.02,-0.3,0.9,5.1,22.7,,100,6720,97.02,22.6
