06-01224,Port 1,,,,,,,,,,,,,,,Port 7,,Port 8,
# Record: 1344,ATMOS 41 All-in-one Weather Station,,,,,,,,,,,,,,,Battery,,Barometer,
Timestamp,W/m? Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,¡ Wind Direction,m/s Wind Speed,m/s Gust Speed,¡C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,¡ X-axis Level,¡ Y-axis Level,mm/h Max Precip Rate,¡C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,¡C Logger Temperature
7/1/2019 22:30,0,0,0,0,350,1.17,2.44,23.8,2.95,96.87,-0.3,0.9,0,23.9,0,100,6654,96.87,23.6
7/1/2019 22:45,0,0,0,0,354,0.96,1.41,23.8,2.94,96.9,-0.3,0.9,0,23.8,0,100,6654,96.89,23.6
7/1/2019 23:00,0,0,0,0,357,0.66,1.07,23.7,2.93,96.91,-0.3,0.9,0,23.8,#N/A,100,6654,96.9,23.6
7/1/2019 23:15,0,0,0,0,350,0.87,1.27,23.4,2.88,96.91,-0.3,0.9,0,23.7,#N/A,100,6655,96.9,23.4
7/1/2019 23:30,0,0,0,0,357,0.78,1.33,23.3,2.85,96.91,-0.3,0.9,0,23.5,#N/A,100,6654,96.91,23.3
7/1/2019 23:45,0,0,0,0,6,0.83,1.32,23.2,2.84,96.91,-0.3,0.9,0,23.3,0,100,6652,96.91,23.1
7/2/2019 0:00,0,0,0,0,7,0.9,1.28,23.2,2.83,96.9,-0.3,0.9,0,23.3,0,100,6648,96.9,23.1
7/2/2019 0:15,0,0.017,0,0,6,0.99,1.27,23.2,2.84,96.91,-0.3,0.9,1,23.2,0,100,6676,96.9,23.1
7/2/2019 0:30,0,0,0,0,352,1.03,1.26,23.2,2.77,96.89,-0.3,0.9,0,23.2,0,100,6646,96.89,23
7/2/2019 0:45,0,0,0,0,2,0.83,1.21,23.2,2.85,96.89,-0.3,0.9,0,23.3,#N/A,100,6644,96.88,23
7/2/2019 1:00,0,0,0,0,2,1.04,1.31,23.3,2.86,96.87,-0.3,0.9,0,23.3,#N/A,100,6644,96.87,23
7/2/2019 1:15,0,0,0,0,4,0.83,1.24,23.3,2.86,96.85,-0.3,0.9,0,23.3,0,100,6643,96.86,23
7/2/2019 1:30,0,0,0,0,8,0.8,1.26,23.3,2.85,96.85,-0.3,0.9,0,23.3,0,100,6644,96.85,23.1
7/2/2019 1:45,0,0,0,0,358,0.86,1.37,23.3,2.86,96.83,-0.4,0.9,0,23.3,0,100,6644,96.82,23.1
7/2/2019 2:00,0,0,0,0,6,0.72,1.05,23.2,2.85,96.8,-0.3,0.9,0,23.3,#N/A,100,6643,96.8,23.1
7/2/2019 2:15,0,0,0,0,9,0.77,1.31,23.2,2.84,96.79,-0.3,0.9,0,23.3,#N/A,100,6644,96.79,23
7/2/2019 2:30,0,0,0,0,6,0.78,1.3,23.2,2.83,96.78,-0.3,0.9,0,23.3,0,100,6640,96.77,23
7/2/2019 2:45,0,0,0,0,10,0.7,1.37,23,2.81,96.77,-0.3,0.9,0,23.2,#N/A,100,6643,96.77,22.9
7/2/2019 3:00,0,0,0,0,7,1.14,2.01,23,2.81,96.75,-0.3,0.9,0,23.1,#N/A,100,6641,96.74,22.9
7/2/2019 3:15,0,0,0,0,25,1.61,2.12,22.8,2.77,96.73,-0.3,0.8,0,23,#N/A,100,6638,96.73,22.7
7/2/2019 3:30,0,0,0,0,1,1.42,1.82,22.6,2.74,96.72,-0.3,0.9,0,22.7,#N/A,100,6638,96.72,22.4
7/2/2019 3:45,0,0,0,0,14,1.31,2.05,22.5,2.73,96.75,-0.3,0.9,0,22.5,#N/A,100,6637,96.75,22.3
7/2/2019 4:00,0,0,0,0,16,1.37,2.03,22.6,2.74,96.77,-0.3,0.9,0,22.6,#N/A,100,6637,96.76,22.3
7/2/2019 4:15,0,0,0,0,15,1.23,1.82,22.6,2.73,96.75,-0.3,0.9,0,22.5,0,100,6638,96.75,22.2
7/2/2019 4:30,0,0,0,0,13,1.5,2.25,22.4,2.7,96.74,-0.3,0.9,0,22.4,#N/A,100,6636,96.74,22
7/2/2019 4:45,0,0,0,0,19,1.6,2.46,22.3,2.69,96.74,-0.3,0.8,0,22.3,#N/A,100,6634,96.73,21.9
7/2/2019 5:00,0,0,0,0,28,1.94,2.8,22.3,2.68,96.73,-0.3,0.9,0,22.2,0,100,6635,96.72,21.9
7/2/2019 5:15,0,0,0,0,24,1.2,2.39,22.3,2.68,96.75,-0.3,0.8,0,22.3,0,100,6636,96.74,21.9
7/2/2019 5:30,0,0,0,0,351,1.53,2.87,22.2,2.68,96.76,-0.4,0.9,0,22.2,0,100,6635,96.74,21.8
7/2/2019 5:45,0,0,0,0,7,1.1,1.56,22.3,2.69,96.79,-0.3,0.9,0,22.2,#N/A,100,6632,96.77,21.8
7/2/2019 6:00,0,0,0,0,12,1.56,2.34,22.4,2.7,96.8,-0.3,0.9,0,22.3,#N/A,100,6632,96.79,21.9
7/2/2019 6:15,0,0.017,0,0,10,1.31,1.88,22.4,2.7,96.82,-0.4,0.9,1,22.3,#N/A,100,6630,96.8,21.9
7/2/2019 6:30,6,0,0,0,21,1.57,1.96,22.3,2.69,96.83,-0.3,0.9,0,22.3,0,100,6630,96.82,21.8
7/2/2019 6:45,20,0,0,0,20,1.54,1.86,22.4,2.71,96.84,-0.4,0.9,0,22.3,#N/A,100,6629,96.83,21.9
7/2/2019 7:00,45,0,0,0,13,1.28,1.83,22.4,2.71,96.85,-0.3,0.9,0,22.4,0,100,6633,96.84,22
7/2/2019 7:15,77,0,0,0,22,1,1.8,22.6,2.74,96.85,-0.3,0.9,0,22.7,0,100,6633,96.85,22.2
7/2/2019 7:30,148,0,0,0,32,0.98,1.57,22.8,2.77,96.85,-0.3,0.9,0,23.2,0,100,6638,96.86,22.5
7/2/2019 7:45,236,0,0,0,16,0.94,1.91,23.1,2.82,96.83,-0.3,0.9,0,24.2,0,100,6645,96.84,23.2
7/2/2019 8:00,301,0,0,0,6,1.23,2.05,23.6,2.91,96.82,-0.3,0.9,0,25.3,#N/A,100,6655,96.83,24.1
7/2/2019 8:15,313,0,0,0,347,1.66,2.37,24.1,3,96.83,-0.3,0.9,0,26.4,#N/A,100,6663,96.84,25.2
7/2/2019 8:30,367,0,0,0,307,1.75,2.8,24.1,3.01,96.84,-0.3,1,0,27.1,#N/A,100,6675,96.85,26.2
7/2/2019 8:45,392,0,0,0,309,2.18,2.91,24.4,3.04,96.86,-0.3,0.9,0,27.6,0,100,6685,96.88,27.1
7/2/2019 9:00,497,0,0,0,301,2.06,2.62,24.5,3.07,96.86,-0.4,1,0,28.5,0,100,6695,96.89,28.3
7/2/2019 9:15,279,0,0,0,297,1.84,2.64,24.6,3.09,96.89,-0.4,1,0,28.1,0,100,6695,96.9,28.9
7/2/2019 9:30,297,0,0,0,298,1.52,2.5,24.4,3.05,96.91,-0.4,0.9,0,27.1,0,100,6695,96.92,28.4
7/2/2019 9:45,324,0,0,0,307,1.2,1.74,24.4,3.07,96.91,-0.3,0.9,0,26.9,#N/A,100,6695,96.92,28.1
7/2/2019 10:00,519,0,0,0,309,1.07,1.89,25,3.15,96.91,-0.4,1,0,27.8,0,100,6703,96.92,28.6
7/2/2019 10:15,696,0,0,0,317,1.05,2.03,25.5,3.29,96.93,-0.4,0.9,0,29.7,#N/A,100,6716,96.94,30.3
7/2/2019 10:30,836,0,0,0,284,1.3,2.64,25.9,3.32,96.93,-0.4,1,0,30.5,0,100,6726,96.94,31.5
7/2/2019 10:45,793,0,0,0,289,1.26,2.01,26.6,3.48,96.91,-0.4,1,0,31.2,0,100,6733,96.92,32.7
7/2/2019 11:00,710,0,0,0,289,1.53,3.25,27.3,3.6,96.92,-0.4,1,0,32,0,100,6739,96.92,33.8
7/2/2019 11:15,768,0,0,0,270,1.13,2.84,26.9,3.42,96.91,-0.4,1,0,31.6,0,100,6742,96.92,33.7
7/2/2019 11:30,824,0,0,0,281,1.24,3.23,27.3,3.49,96.91,-0.4,1,0,32.2,0,100,6744,96.91,34.5
7/2/2019 11:45,799,0,0,0,305,0.84,2.23,27.3,3.4,96.92,-0.4,1,0,32.1,0,100,6751,96.93,34.7
7/2/2019 12:00,993,0,0,0,298,0.69,2.81,27.6,3.39,96.91,-0.4,1,0,32.4,0,100,6754,96.92,35.1
7/2/2019 12:15,863,0,0,0,290,0.78,1.85,28.4,3.45,96.9,-0.4,1,0,32.7,0,100,6752,96.91,35.8
7/2/2019 12:30,802,0,0,0,288,0.66,1.74,28.5,3.4,96.89,-0.4,1,0,32.8,0,100,6753,96.91,36.1
7/2/2019 12:45,227,0,0,0,273,0.57,1.85,27.3,3.32,96.89,-0.4,1,0,31.7,0,100,6743,96.9,34.6
7/2/2019 13:00,190,1.43,0,0,323,0.75,2.06,26.9,3.26,96.89,-0.3,1,24.5,30.2,0,100,6736,96.9,32.2
7/2/2019 13:15,288,0.289,0,0,308,0.75,1.31,26.3,3.3,96.85,-0.4,1,8.2,29.1,0,100,6728,96.88,29.8
7/2/2019 13:30,960,0.017,0,0,286,1.15,2.27,27.1,3.43,96.83,-0.4,0.9,1,29.2,0,100,6735,96.87,29.5
7/2/2019 13:45,431,0,0,0,309,1.57,3.05,26.8,3.36,96.84,-0.4,1,0,29.8,0,100,6733,96.85,29.8
7/2/2019 14:00,563,0,0,0,297,0.86,1.67,27,3.36,96.8,-0.4,1,0,29.5,0,100,6735,96.81,29.4
7/2/2019 14:15,694,0,0,0,309,1.43,2.9,27.6,3.39,96.79,-0.4,1,0,30.3,0,100,6736,96.8,30.4
7/2/2019 14:30,127,1.021,1,17,320,0.8,2.28,27.3,3.3,96.78,-0.3,1,38.8,29.8,0,100,6732,96.79,29.8
7/2/2019 14:45,96,4.234,1,14,317,1.11,1.9,25.7,3.25,96.75,-0.3,1,60.2,28.4,0,100,6725,96.77,28.1
7/2/2019 15:00,221,0.017,0,0,317,1.37,2.58,25,3.16,96.71,-0.3,1,1,27,0,100,6723,96.73,26.7
7/2/2019 15:15,289,0,0,0,297,1.01,1.9,25,3.17,96.71,-0.3,0.9,0,26.6,#N/A,100,6725,96.72,26.3
7/2/2019 15:30,78,0,0,0,308,0.55,1.51,25.3,3.22,96.71,-0.3,1,0,26.4,0,100,6702,96.72,26.2
7/2/2019 15:45,126,0,0,0,310,0.78,1.54,25.2,3.19,96.7,-0.3,0.9,0,26.2,0,100,6707,96.71,26
7/2/2019 16:00,104,0,0,0,298,1,2.53,24.9,3.15,96.71,-0.4,0.9,0,26.1,#N/A,100,6705,96.73,25.8
7/2/2019 16:15,453,0,0,0,300,1.14,2.71,25.1,3.2,96.7,-0.3,0.9,0,26.4,#N/A,100,6693,96.71,26
7/2/2019 16:30,331,0,0,0,307,1.49,2.84,25.2,3.19,96.67,-0.3,0.9,0,27.1,0,100,6695,96.69,26.8
7/2/2019 16:45,208,0,0,0,296,0.93,2.16,25.2,3.2,96.7,-0.8,0.7,0,27.1,#N/A,100,6696,96.72,26.5
7/2/2019 17:00,98,0.102,2,26,316,1.05,2.18,25.2,3.19,96.72,-0.3,0.9,2,26.7,0,100,6695,96.74,26.2
7/2/2019 17:15,63,0.391,4,6,321,1.22,2.03,25,3.17,96.71,-0.3,1,6.1,26.1,0,100,6695,96.73,25.6
7/2/2019 17:30,40,0.119,2,9,328,0.92,1.9,25,3.16,96.71,-0.3,0.9,3.1,25.6,0,100,6690,96.72,25.2
7/2/2019 17:45,33,0,2,8,321,1.01,1.95,25,3.16,96.71,-0.3,0.9,0,25.4,0,100,6689,96.73,25
7/2/2019 18:00,6,0.426,1,10,315,1.1,2.58,24.7,3.1,96.74,-0.3,0.9,6.1,25.1,0,100,6688,96.75,24.8
7/2/2019 18:15,4,1.515,0,0,320,1.01,2.01,24.1,3,96.76,-0.3,0.9,16.3,24.7,0,100,6684,96.77,24.3
7/2/2019 18:30,1,2.311,2,23,327,1,2.12,23.8,2.96,96.77,-0.3,1,15.3,24.2,#N/A,100,6684,96.78,24
7/2/2019 18:45,1,0.17,2,14,350,1.05,1.88,23.7,2.93,96.77,-0.3,0.9,2,23.9,#N/A,100,6681,96.79,23.7
7/2/2019 19:00,0,0.17,5,12,17,0.73,1.48,23.7,2.92,96.77,-0.3,0.9,3.1,23.7,0,100,6678,96.79,23.5
7/2/2019 19:15,0,0.119,2,10,305,0.35,1.18,23.6,2.91,96.81,-0.3,0.9,3.1,23.6,0,100,6679,96.83,23.3
7/2/2019 19:30,0,0,0,0,344,0.38,0.78,23.5,2.89,96.81,-0.3,0.9,0,23.6,#N/A,100,6679,96.83,23.3
7/2/2019 19:45,0,0.017,1,31,23,1.28,2.65,23.3,2.85,96.81,-0.3,0.9,1,23.5,0,100,6679,96.82,23.2
7/2/2019 20:00,0,0.017,0,0,24,1.73,3,23.5,2.89,96.79,-0.3,0.9,1,23.3,0,100,6677,96.8,23
7/2/2019 20:15,0,0.017,0,0,27,1.32,3.18,23.7,2.89,96.78,-0.3,0.9,1,23.3,0,100,6678,96.8,22.9
7/2/2019 20:30,0,0,0,0,340,0.5,1.02,23.2,2.84,96.8,-0.3,0.9,0,23.2,#N/A,100,6673,96.82,22.7
7/2/2019 20:45,0,0,0,0,26,0.76,1.14,23,2.81,96.8,-0.3,0.9,0,23,0,100,6674,96.82,22.6
7/2/2019 21:00,0,0,0,0,23,1.11,1.9,23,2.8,96.8,-0.3,0.9,0,22.9,#N/A,100,6674,96.82,22.6
7/2/2019 21:15,0,0.017,0,0,19,1.49,2.23,23.2,2.83,96.8,-0.3,0.9,1,22.9,0,100,6672,96.82,22.6
7/2/2019 21:30,0,0,0,0,23,1.64,2.36,23.5,2.87,96.8,-0.3,0.9,0,23,0,100,6669,96.81,22.6
7/2/2019 21:45,0,0,0,0,27,1.27,2.21,23.3,2.86,96.79,-0.3,0.9,0,23.1,0,100,6669,96.81,22.6
7/2/2019 22:00,0,0,0,0,20,1.19,1.78,23.1,2.83,96.79,-0.4,0.9,0,23,0,100,6673,96.8,22.5
7/2/2019 22:15,0,0,0,0,34,1.01,1.49,23.3,2.83,96.78,-0.3,0.9,0,22.9,0,100,6669,96.8,22.5
7/2/2019 22:30,0,0,0,0,29,0.82,1.13,23.1,2.81,96.78,-0.3,0.9,0,22.9,0,100,6666,96.79,22.4
7/2/2019 22:45,0,0,0,0,36,0.98,1.64,23.2,2.84,96.79,-0.3,0.9,0,22.9,0,100,6666,96.8,22.4
7/2/2019 23:00,0,0,0,0,36,0.93,1.57,23.1,2.82,96.79,-0.3,0.9,0,22.9,0,100,6669,96.81,22.4
7/2/2019 23:15,0,0,0,0,31,0.99,1.91,23,2.8,96.79,-0.4,0.9,0,22.9,0,100,6666,96.8,22.4
7/2/2019 23:30,0,0,0,0,38,1.1,1.92,23.2,2.82,96.79,-0.3,0.9,0,22.9,0,100,6664,96.81,22.3
7/2/2019 23:45,0,0,0,0,26,0.65,1.01,23.1,2.8,96.79,-0.3,0.9,0,22.9,0,100,6663,96.8,22.3
7/3/2019 0:00,0,0,0,0,9,0.52,1.15,23,2.8,96.77,-0.3,0.9,0,22.8,0,100,6663,96.79,22.3
7/3/2019 0:15,0,0,0,0,29,0.73,1.17,22.7,2.76,96.77,-0.3,0.9,0,22.7,0,100,6673,96.78,22.3
7/3/2019 0:30,0,0,0,0,23,0.7,1.21,23,2.72,96.75,-0.3,0.9,0,22.7,0,100,6651,96.77,22.3
7/3/2019 0:45,0,0,0,0,27,0.64,1.05,23,2.79,96.75,-0.3,0.9,0,22.6,0,100,6651,96.76,22.2
7/3/2019 1:00,0,0,0,0,17,0.52,1.02,22.9,2.79,96.73,-0.3,0.9,0,22.7,0,100,6651,96.74,22.1
7/3/2019 1:15,0,0,0,0,8,0.5,0.94,23.1,2.82,96.71,-0.3,0.9,0,22.7,0,100,6653,96.73,22.2
7/3/2019 1:30,0,0.017,0,0,11,0.43,0.91,23,2.81,96.71,-0.3,0.9,1,22.7,#N/A,100,6650,96.72,22.2
7/3/2019 1:45,0,0,0,0,325,0.24,0.49,22.7,2.76,96.7,-0.3,0.9,0,22.8,#N/A,100,6649,96.71,22.4
7/3/2019 2:00,0,0,0,0,344,0.52,0.72,22.8,2.78,96.7,-0.3,0.9,0,22.7,#N/A,100,6647,96.71,22.3
7/3/2019 2:15,0,0,0,0,1,0.67,0.79,22.7,2.75,96.7,-0.3,0.9,0,22.6,#N/A,100,6649,96.7,22.2
7/3/2019 2:30,0,0,0,0,31,0.95,1.33,22.6,2.73,96.69,-0.3,0.9,0,22.5,0,100,6648,96.7,22.1
7/3/2019 2:45,0,0,0,0,22,1.45,2.65,22.7,2.75,96.69,-0.3,0.9,0,22.5,#N/A,100,6646,96.7,22.1
7/3/2019 3:00,0,0,0,0,6,0.86,1.51,22.6,2.74,96.69,-0.3,0.9,0,22.5,#N/A,100,6648,96.7,22.1
7/3/2019 3:15,0,0,0,0,13,1.07,1.63,22.6,2.73,96.67,-0.3,0.9,0,22.4,#N/A,100,6647,96.68,22
7/3/2019 3:30,0,0,0,0,17,1.16,1.88,22.6,2.74,96.65,-0.3,0.9,0,22.4,#N/A,100,6645,96.66,22
7/3/2019 3:45,0,0,0,0,15,1.19,1.64,22.3,2.69,96.63,-0.4,0.9,0,22.3,0,100,6647,96.63,21.9
7/3/2019 4:00,0,0,0,0,19,1.2,1.92,22.4,2.71,96.62,-0.3,0.9,0,22.2,#N/A,100,6645,96.62,21.8
7/3/2019 4:15,0,0,0,0,5,1.36,2.2,22.7,2.75,96.62,-0.3,0.9,0,22.2,0,100,6645,96.63,21.8
7/3/2019 4:30,0,0,0,0,16,1.17,1.59,22.4,2.7,96.62,-0.3,0.9,0,22.2,0,100,6642,96.63,21.8
7/3/2019 4:45,0,0,0,0,24,1.07,1.49,22.3,2.69,96.63,-0.3,0.9,0,22.1,0,100,6641,96.64,21.7
7/3/2019 5:00,0,0.017,0,0,20,1.08,1.56,22.3,2.7,96.63,-0.3,0.9,1,22.1,#N/A,100,6640,96.64,21.6
7/3/2019 5:15,0,0,0,0,25,1.37,1.83,22.4,2.7,96.63,-0.3,0.9,0,22,0,100,6643,96.65,21.6
7/3/2019 5:30,0,0,0,0,16,1.06,1.66,22.7,2.76,96.66,-0.3,0.9,0,22.2,0,100,6645,96.68,21.7
7/3/2019 5:45,0,0,0,0,27,1.13,1.38,22.2,2.68,96.69,-0.3,0.9,0,22.2,#N/A,100,6643,96.69,21.6
7/3/2019 6:00,0,0,0,0,26,1.18,1.57,22.3,2.69,96.69,-0.3,0.9,0,22.1,#N/A,100,6640,96.69,21.6
7/3/2019 6:15,1,0,0,0,28,1.11,1.41,22.2,2.68,96.71,-0.3,0.9,0,22.1,#N/A,100,6639,96.71,21.6
7/3/2019 6:30,12,0,0,0,23,1.16,1.58,22.3,2.68,96.7,-0.3,0.9,0,22.1,0,100,6633,96.7,21.7
7/3/2019 6:45,33,0,0,0,8,1.6,2.22,22.6,2.75,96.7,-0.3,0.9,0,22.2,#N/A,100,6636,96.71,21.8
7/3/2019 7:00,53,0,0,0,9,1.91,3.2,22.8,2.77,96.72,-0.3,0.9,0,22.6,#N/A,100,6638,96.73,22
7/3/2019 7:15,56,0,0,0,9,1.78,3.15,23,2.81,96.73,-0.3,0.9,0,22.8,#N/A,100,6641,96.75,22.1
7/3/2019 7:30,60,0,0,0,11,1.84,3.29,23.3,2.84,96.75,-0.3,0.9,0,23.1,0,100,6638,96.76,22.3
7/3/2019 7:45,124,0,0,0,7,1.38,2.2,23.6,2.89,96.76,-0.3,0.9,0,23.5,0,100,6642,96.77,22.6
7/3/2019 8:00,315,0,0,0,13,1.15,2.07,24.1,2.98,96.76,-0.3,0.9,0,25.1,0,100,6657,96.78,23.3
7/3/2019 8:15,378,0,0,0,18,1.04,1.9,24.9,3.09,96.75,-0.3,1,0,27.4,0,100,6670,96.78,25
7/3/2019 8:30,454,0,0,0,327,1.13,2.74,25.5,3.13,96.76,-0.3,1,0,29,0,100,6688,96.79,26.7
7/3/2019 8:45,399,0,0,0,328,1.19,2.77,25.8,3.12,96.8,-0.3,1,0,30.3,0,100,6695,96.81,28.4
7/3/2019 9:00,664,0,0,0,323,1.58,3.22,26.3,3.12,96.8,-0.4,1,0,30.9,0,100,6708,96.81,29.4
7/3/2019 9:15,606,0,0,0,323,1.41,2.79,26.8,3.16,96.8,-0.3,1,0,32.1,0,100,6723,96.82,30.9
7/3/2019 9:30,620,0,0,0,311,1.16,3.01,27,3.21,96.82,-0.4,1,0,32.6,0,100,6729,96.83,32
7/3/2019 9:45,266,0,0,0,311,1.19,3.04,26.3,3.11,96.84,-0.3,1,0,31.4,0,100,6725,96.84,31.8
7/3/2019 10:00,294,0,0,0,302,0.96,1.97,25.9,3.04,96.84,-0.4,1,0,29.7,0,100,6719,96.85,30.4
7/3/2019 10:15,351,0,0,0,280,0.69,1.61,25.7,3.13,96.82,-0.4,1,0,29.1,0,100,6720,96.84,29.8
7/3/2019 10:30,390,0,0,0,305,0.94,1.67,26,3.14,96.82,-0.3,1,0,29.3,0,100,6721,96.83,29.8
7/3/2019 10:45,340,0,0,0,264,0.48,1.43,25.7,3.13,96.82,-0.3,1,0,29.3,0,100,6719,96.84,29.9
7/3/2019 11:00,480,0,0,0,314,0.5,1.35,26,3.11,96.8,-0.4,1,0,29.2,0,100,6724,96.82,29.8
7/3/2019 11:15,541,0,0,0,317,1.05,2.13,26.6,3.18,96.79,-0.4,1,0,30.3,0,100,6724,96.8,30.6
7/3/2019 11:30,663,0,0,0,285,0.82,2.13,26.9,3.19,96.79,-0.4,1,0,30.5,0,100,6734,96.8,30.9
7/3/2019 11:45,828,0,0,0,300,0.84,1.66,28,3.33,96.78,-0.4,0.9,0,31.7,0,100,6740,96.78,32.4
7/3/2019 12:00,304,0,0,0,296,0.57,1.35,27.4,3.32,96.78,-0.3,1,0,31.7,0,100,6736,96.77,32.9
7/3/2019 12:15,344,0,0,0,283,0.43,0.98,27,3.29,96.78,-0.4,1,0,30.9,0,100,6735,96.78,32.1
7/3/2019 12:30,659,0,0,0,271,0.89,2.18,27.2,3.33,96.75,-0.4,1,0,30.9,0,100,6739,96.76,31.8
7/3/2019 12:45,764,0,0,0,254,0.76,2.13,27.5,3.31,96.72,-0.4,1,0,31.4,0,100,6743,96.73,32.4
7/3/2019 13:00,742,0,0,0,301,0.85,1.86,27.9,3.34,96.69,-0.4,1,0,31.8,0,100,6745,96.7,32.9
7/3/2019 13:15,579,0,0,0,263,0.41,1.26,28,3.41,96.68,-0.4,1,0,32.2,0,100,6747,96.69,33.3
7/3/2019 13:30,713,0,0,0,250,0.51,1.52,28.2,3.48,96.66,-0.4,1,0,32.6,0,100,6749,96.67,33.9
7/3/2019 13:45,524,0,0,0,276,0.59,1.56,28.2,3.43,96.62,-0.4,1,0,32.6,0,100,6750,96.63,33.9
7/3/2019 14:00,551,0,0,0,295,0.82,1.74,28.2,3.36,96.6,-0.4,1,0,32.3,0,100,6747,96.62,33.3
7/3/2019 14:15,720,0,0,0,276,0.64,1.6,28.4,3.41,96.57,-0.4,1,0,32.3,0,100,6750,96.58,33.4
7/3/2019 14:30,545,0,0,0,314,0.62,1.78,28.5,3.42,96.55,-0.4,1,0,32.5,0,100,6748,96.56,33.8
7/3/2019 14:45,476,0,0,0,299,0.61,2.03,28.4,3.4,96.53,-0.4,1,0,32.3,0,100,6745,96.54,33.5
7/3/2019 15:00,349,0,0,0,299,0.72,1.93,28.2,3.36,96.52,-0.4,1,0,32.1,0,100,6744,96.53,33
7/3/2019 15:15,312,0,0,0,278,0.43,1.32,27.6,3.39,96.51,-0.4,1,0,31.4,0,100,6740,96.52,32.3
7/3/2019 15:30,497,0,0,0,268,0.53,1.27,27.7,3.42,96.49,-0.4,1,0,31.1,0,100,6740,96.5,32.2
7/3/2019 15:45,599,0,0,0,275,0.45,1.44,28,3.45,96.47,-0.4,1,0,31.4,0,100,6742,96.49,32.7
7/3/2019 16:00,328,0,0,0,304,0.88,2.4,28.1,3.44,96.47,-0.4,1,0,31.8,0,100,6741,96.49,33
7/3/2019 16:15,325,0,0,0,313,1.2,2.19,28,3.39,96.47,-0.4,1,0,31.3,0,100,6736,96.48,31.8
7/3/2019 16:30,468,0,0,0,287,0.82,1.66,28.2,3.46,96.46,-0.4,1,0,31,0,100,6736,96.47,31.6
7/3/2019 16:45,440,0,0,0,308,0.61,1.71,28.3,3.49,96.46,-0.4,1,0,31.5,0,100,6738,96.48,32.5
7/3/2019 17:00,289,0,1,24,259,0.7,2.4,27.6,3.45,96.49,-0.4,1,0,31.5,0,100,6733,96.51,32.2
7/3/2019 17:15,219,0,0,0,283,0.53,1.25,27.2,3.37,96.5,-0.4,1,0,30.5,0,100,6733,96.52,31
7/3/2019 17:30,204,0,0,0,206,0.45,1.15,27,3.34,96.51,-0.4,0.9,0,29.8,0,100,6726,96.53,30.3
7/3/2019 17:45,152,0,0,0,294,0.35,1.09,27.2,3.32,96.49,-0.4,1,0,29.3,0,100,6725,96.51,29.8
7/3/2019 18:00,117,0,0,0,313,0.85,1.51,27,3.28,96.48,-0.3,1,0,28.8,0,100,6720,96.5,28.9
7/3/2019 18:15,80,0,0,0,287,0.98,2.94,26.7,3.23,96.49,-0.4,0.9,0,28.1,0,100,6717,96.51,28.1
7/3/2019 18:30,44,0,0,0,331,0.46,1.27,26.3,3.14,96.5,-0.3,0.9,0,27.3,0,100,6713,96.54,27.3
7/3/2019 18:45,18,0,0,0,313,0.41,1.59,25.7,3.16,96.53,-0.3,0.9,0,26.6,0,100,6710,96.57,26.5
7/3/2019 19:00,2,0,0,0,199,0.29,0.74,25.3,3.14,96.55,-0.3,0.9,0,25.9,0,100,6709,96.58,25.8
7/3/2019 19:15,0,0,0,0,192,0.36,0.98,24.8,3.09,96.58,-0.3,0.9,0,25.4,0,100,6707,96.61,25.2
7/3/2019 19:30,0,0,0,0,221,0.39,1.16,24.4,3.04,96.62,-0.3,0.9,0,25,0,100,6704,96.65,24.9
7/3/2019 19:45,0,0,0,0,288,0.24,0.76,24.1,3,96.63,-0.3,0.9,0,24.6,0,100,6702,96.66,24.4
7/3/2019 20:00,0,0,0,0,80,0.36,0.87,24,2.97,96.62,-0.4,0.9,0,24.2,0,100,6701,96.64,24
7/3/2019 20:15,0,0,0,0,56,0.6,1.42,24,2.97,96.61,-0.3,0.9,0,24,0,100,6699,96.63,23.8
7/3/2019 20:30,0,0,0,0,321,0.48,1.43,23.9,2.96,96.64,-0.3,0.9,0,23.9,#N/A,100,6695,96.66,23.7
7/3/2019 20:45,0,0,0,0,20,0.67,1.78,23.7,2.93,96.65,-0.3,0.9,0,23.8,#N/A,100,6695,96.66,23.6
7/3/2019 21:00,0,0,0,0,216,0.35,0.7,23.7,2.92,96.68,-0.3,0.9,0,23.7,0,100,6695,96.69,23.4
7/3/2019 21:15,0,0,0,0,184,0.26,0.67,23.5,2.9,96.69,-0.3,0.9,0,23.7,#N/A,100,6690,96.71,23.4
7/3/2019 21:30,0,0,0,0,35,0.39,0.93,23.4,2.88,96.7,-0.3,0.9,0,23.5,#N/A,100,6692,96.72,23.2
7/3/2019 21:45,0,0,0,0,145,0.38,1.11,23.4,2.87,96.73,-0.3,0.9,0,23.4,0,100,6692,96.74,23.1
7/3/2019 22:00,0,0,0,0,33,0.36,0.85,23.4,2.88,96.75,-0.3,0.9,0,23.3,#N/A,100,6688,96.76,23
7/3/2019 22:15,0,0,0,0,20,0.72,1.51,23.4,2.87,96.75,-0.3,0.9,0,23.3,0,100,6686,96.76,22.9
7/3/2019 22:30,0,0,0,0,17,1.17,2.61,23.5,2.88,96.75,-0.4,0.9,0,23.2,0,100,6686,96.76,22.9
